"stockid","stocklong","assessid","method","country","region","area","species","comm_name","nyr","yr1","yr2","ssb_units","r_units","tb_units","catch_units","catch_use","r_age_yr","type","class","order","family","linf_cm","k","winf_g","tmax_yr","tmat_yr","m","lmat_cm","sst_c_avg","sst_c_trend","sst_c_cv","alpha","beta","sigmaR","theta","alpha_se","beta_se","sigmaR_se","theta_se","alpha_lo","beta_lo","sigmaR_lo","theta_lo","alpha_hi","beta_hi","sigmaR_hi","theta_hi","theta_sig","lcolor","pcolor"
"CABEZNCAL","Cabezon Northern California","PFMC-CABEZNCAL-1930-2009-CHING","SS3","USA","US West Coast","Northern California","Scorpaenichthys marmoratus","Cabezon",50,1960,2009,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Scorpaeniformes","Cottidae",53.2889237333477,0.23544911503199,1528.99717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,12.9159383644239,-0.000241959766869438,0.0361566419567612,2.01849874009334,0.245784885765695,0.331228027415268,0.121970822359705,0.361063947826329,0.0524314140991946,0.0369397596012478,0.104572240035613,1.31081340235373,0.143019314131274,0.258826098596822,-0.0829907681100951,2.72618407783294,0.348550457400117,0.403629956233713,0.326932412829506,"none","grey60","black"
"CABEZORECOAST","Cabezon Oregon Coast","NWFSC-CABEZORECOAST-1973-2009-STACHURA","SS3","USA","US West Coast","Oregon Coast","Scorpaenichthys marmoratus","Cabezon",37,1973,2009,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Scorpaeniformes","Cottidae",53.2889237333477,0.23544911503199,1528.99717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,12.5461450160191,-0.00345147056445005,0.0342822695182107,2.2058435153603,0.232832578886709,0.28858963023768,0.121924681501845,0.683318780114978,0.0526917724957849,0.0371145500808344,0.112699553599552,0.866538706334944,0.129556704794971,0.215845112079244,-0.098966443553277,3.54514832438566,0.336108452978447,0.361334148396115,0.342815806556968,"none","grey60","black"
"CABEZSCAL","Cabezon Southern California","PFMC-CABEZSCAL-1930-2009-CHING","SS3","USA","US West Coast","Southern California","Scorpaenichthys marmoratus","Cabezon",50,1960,2009,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Scorpaeniformes","Cottidae",53.2889237333477,0.23544911503199,1528.99717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,15.9636811122446,0.00308561750897696,0.0334868154199419,2.02343926265145,0.447747227562023,0.613372167605511,-0.193761933553234,0.458325348976935,0.100204582008731,0.0683978683864602,0.15895086587739,1.12512157865666,0.25134624682491,0.479312345568049,-0.505305630672918,2.92175694664624,0.644148208299136,0.747431989642973,0.11778176356645,"none","grey60","black"
"CALSCORPSCAL","California scorpionfish Southern California","SWFSC-CALSCORPSCAL-1914-2015-SISIMP2016","SS2","USA","US West Coast","Southern California","Scorpaena guttata","California scorpionfish",102,1914,2015,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Scorpaeniformes","Scorpaenidae",38.7613867167445,0.160853090686934,688.616580983405,14.0097051865955,3.35220888315074,0.319204074045452,17.1956469475114,16.0196541460665,0.0132916531556028,0.0337511284624517,3.00065768514215,0.339833787655589,1.66029066717006,0.090947730257915,2.53261566715724,0.277067821433251,0.193573479028747,0.250031372296485,-1.96326902248604,-0.203219142353583,1.28088664827371,-0.399113759443196,7.96458439277035,0.882886717664761,2.0396946860664,0.581009219959026,"none","grey60","black"
"CAPENOR","Capelin Barents Sea","AFWG-CAPENOR-1965-2007-MINTO","CapTool","multinational","Europe non EU","Barents Sea","Mallotus villosus","Capelin",25,1973,2005,"MT","E00","MT","MT","TL",1,"fish","Actinopterygii","Osmeriformes","Osmeridae",20.3648228581759,0.460515022691593,49.518143525808,5.6829930010871,2.84475174623054,0.999801483974034,15.9828253337407,0.00308864108222484,0.00548113148039339,58.9031738063507,6.56586537533107,0.990574410254619,1.59161950794291,-0.0494284850008548,3.95105458926603,0.325031604716767,0.225349854108653,0.281871149232236,-1.17820161963034,0.353512465009756,1.14993379388995,-0.601895937496037,14.3099323702925,1.62763635549948,2.03330522199587,0.503038967494327,"none","grey60","black"
"CHAKESA","Shallow-water cape hake South Africa","MARAM-CHAKESA-1917-2015-Rademeyer","AD-CAM","South Africa","South Africa","South Africa","Merluccius capensis","Shallow-water cape hake",99,1917,2015,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Gadiformes","Merlucciidae",119.41087130392,0.113386802694694,15161.4431053344,21.0364017235148,6.3209711990066,0.232625088020229,59.8742969210023,18.5839459955278,0.0129483238962331,0.0115966592584355,3.41908108868898,0.26229066339976,0.19931437540119,-0.293578541956606,0.629660987957544,0.0371155230251596,0.0253702166583818,0.15068822878489,2.1849455522922,0.189544238270448,0.149588750750762,-0.58892747037499,4.65321662508577,0.335037088529073,0.249040000051618,0.00177038646177757,"none","grey60","black"
"CHERRCHVX","Chilean Herring Chile Region V-X","IFOPCH-CHERRCHVX-1960-2012-CHING","Unknown","Chile","South America","Central-Southern Chile","Clupea bentincki","Chilean herring",22,1991,2012,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Clupeiformes","Clupeidae",18.3799639294323,0.580864376195047,59.6150666700552,6.02798091351162,1.84023212503224,0.688734649202883,12.8060601604623,15.2476998622536,-0.000264121228279946,0.0195608851864055,2.2050657881536,0.43281236218931,0.844274726815178,0.185245679665058,0.713957060586996,0.184410444455852,0.129509343343864,0.264579672574094,0.805709949403084,0.0713678910558403,0.590436413861205,-0.333330478580166,3.60442162690411,0.794256833322779,1.09811303976915,0.703821837910281,"none","grey60","black"
"CHTRACCH","Chilean jack mackerel Chilean EEZ and offshore","SPRFMO-CHTRACCH-1969-2015-PARMA","JJM","multinational","South America","Chilean EEZ and offshore","Trachurus murphyi","Chilean jack mackerel",45,1970,2014,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Perciformes","Carangidae",78.9235140596224,0.121142068517534,5447.67730777683,24.3340910695657,5.94178226793407,0.246612369764881,39.0220620421082,12.8742900261017,0.0065309231228859,0.0209987731780494,1.66560610883048,0.344777711982135,0.639662959285562,0.261986085716361,0.367746817398981,0.0965567010425257,0.0683578031496678,0.227253928918809,0.944822346728472,0.155526577938784,0.505681665112213,-0.183431614964504,2.38638987093248,0.534028846025485,0.77364425345891,0.707403786397226,"none","grey60","black"
"CMACKPJPN","Chub mackerel Pacific Coast of Japan","FAFRFJ-CMACKPJPN-1970-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Pacific Coast of Japan","Scomber japonicus","Chub mackerel",44,1970,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Scombridae",44.0055606241054,0.290197366382591,1144.49502542221,8.57212006127386,2.73840525681396,0.481009738790409,26.9088851333473,18.4846212784541,0.0149368475843191,0.0171147695654229,1.20310857992478,0.100654723364799,0.875026500180727,-0.195259023242505,0.252636572547842,0.136520075417866,0.0941136032166944,0.244499779188569,0.707940897731015,-0.166924624454218,0.690563837876006,-0.674478590452099,1.69827626211855,0.368234071183816,1.05948916248545,0.283960543967089,"none","grey60","black"
"CMACKTSST","Chub mackerel Tsushima Strait","FAFRFJ-CMACKTSST-1973-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Tsushima Strait","Scomber japonicus","Chub mackerel",41,1973,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Scombridae",44.0055606241054,0.290197366382591,1144.49502542221,8.57212006127386,2.73840525681396,0.481009738790409,26.9088851333473,18.7298343541744,0.0144240724030773,0.0210664860307503,2.5655104818878,0.303270427680993,0.298019885037532,-0.0527499691108408,0.339095813090428,0.0510632027811147,0.0332093030063236,0.119374778402672,1.90088268823057,0.203186550230008,0.232929651145138,-0.286724534780077,3.23013827554504,0.403354305131978,0.363110118929926,0.181224596558396,"none","grey60","black"
"COD2J3KL","Atlantic cod NAFO 2J3KL","DFO-COD2J3KL-1959-2014-WATSON","SURBA","Canada","Canada East Coast","Southern Labrador-Eastern Newfoundland","Gadus morhua","Atlantic cod",20,1992,2011,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,5.78097965759424,0.0757953369471798,0.0998894511765329,6.38894010800664,0.707227933210215,0.379350568551991,-0.0806553262673438,0.722111119278744,0.0880795183839866,0.0609707773833372,0.134979533628197,4.9736023142203,0.534592077177601,0.25984784488065,-0.34521521217861,7.80427790179298,0.879863789242829,0.498853292223332,0.183904559643923,"none","grey60","black"
"COD3Pn4RS","Atlantic cod NAFO 3Pn4RS","DFO-COD3Pn4RS-1964-2015-WATSON","SPA-ADAPT","Canada","Canada East Coast","Northern Gulf of St. Lawrence","Gadus morhua","Atlantic cod",36,1974,2009,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,5.36076007500107,0.0295637064908502,0.0732395577691995,1.22106224408561,0.156938775391987,0.535450864129532,-0.0505411905955652,0.171738804998871,0.0987704889472497,0.063450457593694,0.195659297619581,0.884454186287824,-0.0366513829446224,0.411087967245892,-0.434033413929945,1.5576703018834,0.350528933728597,0.659813761013172,0.332951032738814,"none","grey60","black"
"COD5Zjm","Atlantic cod NAFO 5Zjm","DFO-COD5Zjm-1978-2015-SISIMP2016","VPA","Canada","Canada East Coast","Georges Bank","Gadus morhua","Atlantic cod",37,1978,2014,"MT","E00",NA,"MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,13.3752217643085,0.0290843958440004,0.0435803508666108,0.966691708634732,0.00573931312371266,0.194321212535827,-0.00252797286222738,0.0609616031034125,0.0356647307999058,0.022877968016299,0.0600536943078451,0.847206966552044,-0.0641635592441027,0.149480395223881,-0.120233213705604,1.08617645071742,0.075642185491528,0.239162029847773,0.115177267981149,"none","grey60","black"
"CODBA2224","Atlantic cod Baltic Areas 22 and 24","WGBFAS-CODBA2224-1993-2016-ICESIMP2016","Unknown","multinational","European Union","Western Baltic","Gadus morhua","Atlantic cod",22,1994,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,9.98290377933758,0.0410328330829338,0.0635118896247139,0.463144900651785,0.0658821511165636,0.893621052151264,-0.458274003907322,0.292728063657604,0.195023168531639,0.145433496625729,0.229137001197129,-0.110602104117119,-0.316363259205448,0.608571398764835,-0.907382526253694,1.03689190542069,0.448127561438576,1.17867070553769,-0.00916548156095026,"negative","red","red"
"CODBA2532","Atlantic cod Baltic Areas 25-32","WGBFAS-CODBA2532-1965-2016-ICESIMP2016","Unknown","multinational","European Union","Eastern Baltic","Gadus morhua","Atlantic cod",46,1966,2011,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,7.48715244525882,0.0206495366568009,0.0702882910702922,1.94726414871441,0.282118805975831,0.451286365086303,0.0376466608153546,0.261203895763402,0.0825071797964289,0.0474124198487841,0.143052750866789,1.43530451301814,0.120404733574831,0.358358022182686,-0.242736730883552,2.45922378441067,0.443832878376832,0.54421470798992,0.318030052514261,"none","grey60","black"
"CODFAPL","Atlantic cod Faroe Plateau","NWWG-CODFAPL-1957-2016-ICESIMP2016","Unknown","multinational","Europe non EU","Faroe Plateau","Gadus morhua","Atlantic cod",56,1959,2014,"MT","E00","MT","MT","TC",2,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,9.29488029891029,0.0114230473294499,0.0453446950810354,1.73674482462608,0.410154556076563,0.57552974048294,-0.533898525706034,0.337291550913378,0.0876252282629484,0.0560060915263903,0.180784593537191,1.07565338483586,0.238409108681184,0.465757801091215,-0.888236329038929,2.3978362644163,0.581900003471941,0.685301679874665,-0.179560722373139,"negative","red","red"
"CODGB","Atlantic cod Georges Bank","NEFSC-CODGB-1976-2011-CHING","ASAP","USA","US East Coast","Georges Bank","Gadus morhua","Atlantic cod",32,1978,2009,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,11.0925947844982,0.00972927495735276,0.0393450030686742,1.12920234936729,0.0647202229909673,0.278233204216711,0.0124871611052263,0.100455609339073,0.0505347985871184,0.0351887010171456,0.107436268488938,0.932309355062709,-0.0343279822397847,0.209263350223106,-0.198087925133091,1.32609534367188,0.163768428221719,0.347203058210317,0.223062247343544,"none","grey60","black"
"CODICE","Atlantic cod Iceland","NWWG-CODICE-1952-2016-ICESIMP2016","Unknown","multinational","Europe non EU","Iceland Grounds","Gadus morhua","Atlantic cod",59,1955,2013,"MT","E00","MT","MT","TL",3,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,5.90643102614805,0.0107137747017772,0.0718391431520478,3.97152320981568,0.404812301784367,0.335267673766642,-0.24974152741004,0.316951528383602,0.0444718093806798,0.0311189235347578,0.0987682342445275,3.35029821418382,0.317647555398234,0.274274583638517,-0.443327266529314,4.59274820544754,0.491977048170499,0.396260763894768,-0.0561557882907667,"negative","red","red"
"CODIS","Atlantic cod Irish Sea","WGCSE-CODIS-1967-2016-ICESIMP2016","Unknown","multinational","European Union","Irish Sea","Gadus morhua","Atlantic cod",48,1968,2015,"MT","E00","MT","MT","TL",1,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,11.0805733396361,0.0218498910864755,0.0407767071051406,1.67737165094625,0.342629733060968,0.358581194338953,-0.791401215498197,0.187230260890412,0.0643197339008187,0.0382663806928348,0.137330889151642,1.31040033960105,0.216563054615363,0.283579088180997,-1.06056975823541,2.04434296229146,0.468696411506573,0.433583300496909,-0.52223267276098,"negative","red","red"
"CODNEAR","Atlantic cod Northeast Arctic","AFWG-CODNEAR-1943-2016-ICESIMP2016","Unknown","multinational","Europe non EU","North-East Arctic","Gadus morhua","Atlantic cod",68,1946,2013,"MT","E00","MT","MT","TL",3,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,1.02711681610623,0.00790891857630004,0.221839211861989,2.64849596622302,0.443850397643465,0.634797592798308,-0.0492668427693694,0.351635666326343,0.0856852682499739,0.0545179395101175,0.241478873281281,1.95929006022338,0.275907271873516,0.527942431358478,-0.52256543440068,3.33770187222265,0.611793523413414,0.741652754238138,0.424031748861941,"none","grey60","black"
"CODVIa","Atlantic cod West of Scotland","WGCSE-CODVIa-1981-2016-ICESIMP2016","Unknown","multinational","European Union","West of Scotland","Gadus morhua","Atlantic cod",36,1981,2016,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,10.8064137944274,0.0283691470767163,0.0361520690937695,1.49704380871787,0.334211942843165,0.575951144422168,-0.132511745534542,0.254487507663246,0.117558943012675,0.0684408437772314,0.227399126772415,0.998248293697909,0.103796414538323,0.441807090618794,-0.578214034008476,1.99583932373783,0.564627471148007,0.710095198225541,0.313190542939392,"none","grey60","black"
"CODVIIek","Atlantic Cod Celtic Sea","WGCSE-CODVIIek-1970-2016-ICESIMP2016","Unknown","multinational","European Union","Celtic Sea","Gadus morhua","Atlantic cod",45,1971,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",105.850737330993,0.168489075342018,12310.0175287822,15.023341544316,2.13537174512944,0.270287991797001,45.1379349656355,13.0330603252992,0.0210784288897819,0.0300088560440789,0.890229771737499,0.189165580694982,0.819112177379661,-0.149162710271744,0.292629040946018,0.124810905845957,0.0868343168779227,0.214984377201297,0.316676851483303,-0.0554637947630932,0.648916916298933,-0.570532089586286,1.46378269199169,0.433794956153058,0.98930743846039,0.272206669042798,"none","grey60","black"
"CTRACSA","Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","ASPM","South Africa","South Africa","South Africa South coast","Trachurus capensis","Cape horse mackerel",64,1950,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Carangidae",51.2974995659432,0.205693634462263,1089.67692699253,15.7338457506621,4.18814074666128,0.424383550047151,28.0450648404239,19.4999572240895,0.00964659165474879,0.0111829779642165,1.22346238009331,0.12378014964802,0.254489261663315,0.00537014881336542,0.381504998137093,0.0492241425244513,0.033643080360806,0.178489399805271,0.475712583744611,0.0273008303000956,0.188548824156135,-0.344469074804966,1.97121217644201,0.220259468995945,0.320429699170495,0.355209372431697,"none","grey60","black"
"DEEPCHAKESA","Deep-water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","AD-CAM","South Africa","South Africa","South Africa","Merluccius paradoxus","Deep-water cape hake",99,1917,2015,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Gadiformes","Merlucciidae",95.8697844829847,0.142764203254431,9233.30151461928,17.6695947403707,5.27175922650543,0.28714911869673,49.9428201327328,18.5839459955278,0.0129483238962331,0.0115966592584355,3.29487288160498,0.250329272940789,0.226718868612727,-0.0533092751198051,0.692679602352168,0.0414537731376281,0.0285649695048665,0.160375700818382,1.93722086099473,0.169079877591038,0.170731528383188,-0.367645648723833,4.65252490221522,0.331578668290541,0.282706208842265,0.261027098484223,"none","grey60","black"
