"stockid","order","family","species","common_name","type","country","region","area","year","ssb","r","tl","f","ssb_units","r_units","tl_units","r_age","r_age1","m","sprf0"
"LIZECHINA","Aulopiformes","Synodontidae","Saurida tumbil","Greater lizardfish","marine","Asia","China","East China Sea",1962,4.1,0.135,NA,NA,"Index","Index",NA,"0",0,NA,NA
"LIZECHINA","Aulopiformes","Synodontidae","Saurida tumbil","Greater lizardfish","marine","Asia","China","East China Sea",1963,2.8,0.16,NA,NA,"Index","Index",NA,"0",0,NA,NA
"LIZECHINA","Aulopiformes","Synodontidae","Saurida tumbil","Greater lizardfish","marine","Asia","China","East China Sea",1964,2.2,0.16,NA,NA,"Index","Index",NA,"0",0,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1954,NA,300,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1955,NA,800,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1956,NA,350,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1957,NA,1040,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1958,NA,50,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1959,NA,200,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1960,NA,120,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1961,NA,1060,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1962,NA,100,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1963,NA,210,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1964,NA,30,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1965,NA,60,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1966,NA,50,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1967,NA,75,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1968,NA,400,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1969,NA,55,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1970,NA,100,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1971,NA,110,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1972,NA,150,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1973,NA,1450,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSBULL","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Arkansas","Bull Shoals Reservoir, Arkansas",1974,NA,650,NA,NA,NA,"Number per acre",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1979,NA,1.12,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1980,NA,11.36,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1981,NA,3.64,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1982,NA,1.88,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1983,NA,3.4,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1984,NA,5.72,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1985,NA,2.96,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1986,NA,7.8,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1987,NA,14.2,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1988,NA,13,NA,NA,NA,"Number per hour",NA,"1",1,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1979,NA,0.51,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1980,NA,1.08,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1981,NA,0.19,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1982,NA,1.34,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1983,NA,3.91,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1984,NA,0.59,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1985,NA,0.18,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1986,NA,3.59,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1987,NA,2.74,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1988,NA,0.25,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSEUFAULA2","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Oklahoma","Lake Eufaula, Oklahoma",1989,NA,6.36,NA,NA,NA,"Number per 1080 sq ft.",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1981,NA,NA,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1982,NA,36.4,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1983,NA,51.7,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1984,NA,76.9,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1985,NA,17.1,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1986,NA,37.8,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1987,NA,18.9,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1988,NA,25.2,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1989,NA,27.3,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSKERR","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Kerr Reservoir, Virginia",1990,NA,NA,NA,NA,NA,"Number per hour",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1981,NA,NA,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1982,NA,308,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1983,NA,373,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1984,NA,191,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1985,NA,247,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1986,NA,391,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1987,NA,612,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1988,NA,548,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1989,NA,750,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LMOUTHBASSSMITH","Perciformes","Centrarchidae","Micropterus salmoides","Largemouth bass","freshwater","USA","US Virginia","Smith Mountain Lake, Virginia",1990,NA,NA,NA,NA,NA,"Number per hectare",NA,"0.5",0.5,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1963,6035,149.7,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1964,3991,84.2,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1965,3078,76.5,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1966,4136,46,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1967,7161,48.1,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1968,1278,52.6,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1969,18784,53.1,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1970,1836,52.6,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1971,8921,64.8,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1972,2191,90.3,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1973,3854,83.5,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1974,1958,33.1,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1975,4080,70.1,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1976,2809,84.2,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1977,3551,55.8,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1978,3259,62.3,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1979,8950,98.9,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1980,1023,108.4,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1981,2887,56.4,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1982,8367,12.9,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LONGHDABKAM","Pleuronectiformes","Pleuronectidae","Limanda proboscidea","Longhead dab","marine","Russia","Kamchatka","West Kamchatka Shelf",1983,5942,72.2,NA,NA,"Million eggs","Millions",NA,"4",4,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1964,9.06118584990301,11.1228327490456,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1965,14.9992470023677,2.05648867141363,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1966,13.3297716031958,9.86506767931544,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1967,15.0443123075335,9.05212919313621,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1968,15.5646139321846,2.06060576447715,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1969,10.6973922841111,7.41125655125559,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1970,14.7464149646569,1.65864333475031,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1971,16.7098773054824,5.30685828458275,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1972,32.5572474570191,8.85515698960749,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
"LTROLSUP","Salmoniformes","Salmonidae","Salvelinus namaycush","Lake trout","freshwater","USA","Laurentian Great Lakes","Gull Island, Lake Superior",1973,27.6327040335246,11.3930098923641,NA,NA,"Females per 1000 m gillnet lift","Numbers per ha",NA,"1",1,NA,NA
